x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
0.005780346820809248,0.011560693641618497,0.017341040462427744,0.023121387283236993,0.028901734104046242,0.03468208092485549,0.04046242774566474,0.05202312138728323,0.057803468208092484,0.06358381502890173,0.06936416184971098,0.07514450867052022,0.08092485549132948,0.08670520231213873,0.09248554913294797,0.09826589595375722,0.10404624277456646,0.10982658959537572,0.11560693641618497,0.12138728323699421,0.12716763005780346,0.1329479768786127,0.13872832369942195,0.1445086705202312,0.15028901734104044,0.9826589595375722,0.4162183835076347,0.17922416385445553,0.5029569982291423,0.30064485950081854,0.08099168031006716,0.3006114470914497,0.820842660964282,0.6185305222359584,0.41047144909619426,0.8670520231213873,0.6473988439306358,0.5145176918707608,0.41618497109826585,0.5260115606936416
0.00558659217877095,0.0111731843575419,0.01675977653631285,0.0223463687150838,0.02793296089385475,0.0335195530726257,0.03910614525139665,0.05027932960893855,0.0558659217877095,0.06145251396648045,0.0670391061452514,0.07262569832402235,0.0782122905027933,0.08379888268156425,0.0893854748603352,0.09497206703910614,0.1005586592178771,0.10614525139664804,0.111731843575419,0.11731843575418995,0.1229050279329609,0.12849162011173185,0.1340782122905028,0.13966480446927373,0.1452513966480447,0.9497206703910615,0.36874629381105456,0.13969601448144564,0.41905683343216504,0.22352610717518182,0.011235604381885709,0.25701445023563557,0.759807746325021,0.5642770200680378,0.32967135857182983,0.8379888268156425,0.6256983240223464,0.43023001778970693,0.4022346368715084,0.5083798882681564
0.0055248618784530384,0.011049723756906077,0.016574585635359115,0.022099447513812154,0.027624309392265192,0.03314917127071823,0.03867403314917127,0.049723756906077346,0.055248618784530384,0.06077348066298342,0.06629834254143646,0.0718232044198895,0.07734806629834254,0.08287292817679558,0.08839779005524862,0.09392265193370165,0.09944751381215469,0.10497237569060773,0.11049723756906077,0.11602209944751381,0.12154696132596685,0.1270718232044199,0.13259668508287292,0.13812154696132595,0.143646408839779,0.9392265193370165,0.3536216843197704,0.1271023473031959,0.3923262415677177,0.19895607582186134,0.9889808003418699,0.24312444675070968,0.7403620158114832,0.5469918500656268,0.3039284515124691,0.8287292817679558,0.6187845303867403,0.4033759653246238,0.39779005524861877,0.5027624309392265
0.005235602094240838,0.010471204188481676,0.015706806282722516,0.020942408376963352,0.02617801047120419,0.03141361256544503,0.03664921465968587,0.04712041884816754,0.05235602094240838,0.05759162303664922,0.06282722513089006,0.06806282722513089,0.07329842931937174,0.07853403141361257,0.08376963350785341,0.08900523560209425,0.09424083769633508,0.09947643979057592,0.10471204188481675,0.1099476439790576,0.11518324607329844,0.12041884816753927,0.12565445026178013,0.13089005235602094,0.13612565445026178,0.8900523560209425,0.28274992461829446,0.06809023875442011,0.2670705298648612,0.08382445656643185,0.8848441654559909,0.17803788273347773,0.6492420712151531,0.4659959979167238,0.18330089635700775,0.7853403141361257,0.5863874345549739,0.27754173405334287,0.3769633507853403,0.47643979057591623
0.0051813471502590676,0.010362694300518135,0.015544041450777202,0.02072538860103627,0.02590673575129534,0.031088082901554404,0.036269430051813475,0.046632124352331605,0.05181347150259068,0.05699481865284974,0.06217616580310881,0.06735751295336788,0.07253886010362695,0.07772020725388601,0.08290155440414508,0.08808290155440415,0.09326424870466321,0.09844559585492228,0.10362694300518135,0.10880829015544041,0.11398963730569948,0.11917098445595856,0.12435233160621761,0.1295336787564767,0.13471502590673576,0.8808290155440415,0.269456898171763,0.05702166501114124,0.24357700877875918,0.0622298585196918,0.8653118204515559,0.16582995516658167,0.6321511986898978,0.45080404843083033,0.1606754543746141,0.7772020725388601,0.5803108808290156,0.2539397030792773,0.37305699481865284,0.47150259067357514
0.005076142131979695,0.01015228426395939,0.015228426395939085,0.02030456852791878,0.025380710659898477,0.03045685279187817,0.035532994923857864,0.04568527918781726,0.050761421319796954,0.055837563451776644,0.06091370558375634,0.06598984771573603,0.07106598984771573,0.07614213197969542,0.08121827411167512,0.08629441624365482,0.09137055837563451,0.09644670050761421,0.10152284263959391,0.10659898477157359,0.11167512690355329,0.11675126903553298,0.12182741116751268,0.12690355329949238,0.13197969543147206,0.8629441624365481,0.24368058955396943,0.035558762142801924,0.1980210775850962,0.020356102965806897,0.8274369347316344,0.14215774691437552,0.5990105387925481,0.42134556417325875,0.1168028034734211,0.7614213197969543,0.5685279187817258,0.2081733618490556,0.36548223350253806,0.4619289340101522
0.005025125628140704,0.010050251256281407,0.01507537688442211,0.020100502512562814,0.02512562814070352,0.03015075376884422,0.035175879396984924,0.04522613065326633,0.05025125628140704,0.05527638190954774,0.06030150753768844,0.06532663316582915,0.07035175879396985,0.07537688442211056,0.08040201005025126,0.08542713567839195,0.09045226130653267,0.09547738693467336,0.10050251256281408,0.10552763819095477,0.11055276381909548,0.11557788944723618,0.12060301507537688,0.12562814070351758,0.1306532663316583,0.8542713567839196,0.23118103078205096,0.025150880028282117,0.17592990076008183,5.0503775157193e-5,0.809070478018232,0.1306785182192369,0.5829398247519002,0.40706042776697554,0.09552789070983056,0.7537688442211056,0.5628140703517588,0.18598015201636323,0.36180904522613067,0.457286432160804
0.004739336492890996,0.009478672985781991,0.014218009478672987,0.018957345971563982,0.023696682464454978,0.028436018957345974,0.03317535545023697,0.04265402843601896,0.047393364928909956,0.05213270142180095,0.05687203791469195,0.06161137440758294,0.06635071090047394,0.07109004739336494,0.07582938388625593,0.08056872037914692,0.08530805687203792,0.09004739336492892,0.09478672985781991,0.0995260663507109,0.1042654028436019,0.1090047393364929,0.1137440758293839,0.11848341232227488,0.12322274881516589,0.8056872037914693,0.1611599020686867,0.9668246445497631,0.05217762404258665,0.886278385481009,0.7061835987511512,0.06637317221086679,0.4929134565710564,0.32703667931987157,0.976325778845938,0.7109004739336493,0.5308056872037915,0.06165629702836864,0.3412322274881517,0.4312796208530806
0.004484304932735426,0.008968609865470852,0.013452914798206279,0.017937219730941704,0.02242152466367713,0.026905829596412557,0.03139013452914798,0.04035874439461883,0.04484304932735426,0.04932735426008968,0.053811659192825115,0.05829596412556054,0.06278026905829596,0.06726457399103139,0.07174887892376682,0.07623318385650224,0.08071748878923767,0.08520179372197309,0.08968609865470852,0.09417040358744394,0.09865470852017937,0.10313901345291479,0.10762331838565023,0.11210762331838565,0.11659192825112108,0.7623318385650224,0.09867481751090912,0.9147982062780269,0.9417241448651692,0.7847734722194293,0.6143698847754832,0.008988718856200607,0.4125761628023889,0.25562549015664904,0.8699752659414024,0.6726457399103138,0.5022421524663677,0.9506927547306401,0.32286995515695066,0.4080717488789238
0.004405286343612335,0.00881057268722467,0.013215859030837006,0.01762114537444934,0.022026431718061675,0.026431718061674013,0.030837004405286347,0.039647577092511016,0.04405286343612335,0.048458149779735685,0.052863436123348026,0.05726872246696036,0.061674008810572695,0.06607929515418502,0.07048458149779736,0.0748898678414097,0.07929515418502203,0.08370044052863437,0.0881057268722467,0.09251101321585904,0.09691629955947137,0.10132158590308371,0.10572687224669605,0.11013215859030838,0.11453744493392072,0.748898678414097,0.07931456073279125,0.8986784140969164,0.9075083933319102,0.7533233713054786,0.5859224902482097,0.9911894273127754,0.3876846047856547,0.23349958275922297,0.8370238118341129,0.6607929515418502,0.49339207048458156,0.916318966019135,0.31718061674008813,0.40088105726872253
0.004366812227074236,0.008733624454148471,0.013100436681222707,0.017467248908296942,0.021834061135371178,0.026200873362445413,0.03056768558951965,0.03930131004366812,0.043668122270742356,0.048034934497816595,0.05240174672489083,0.05676855895196506,0.0611353711790393,0.06550218340611354,0.06986899563318777,0.074235807860262,0.07860262008733623,0.08296943231441048,0.08733624454148471,0.09170305676855894,0.09606986899563319,0.10043668122270742,0.10480349344978165,0.10917030567685589,0.11353711790393012,0.74235807860262,0.0698880646822143,0.8908296943231441,0.8908487633721706,0.7380103354245723,0.5720714707957514,0.982532751091703,0.3755649205774108,0.22272649262981253,0.8209797677389827,0.6550218340611353,0.4890829694323144,0.899582387826319,0.31441048034934493,0.39737991266375544
0.004291845493562232,0.008583690987124463,0.012875536480686695,0.017167381974248927,0.02145922746781116,0.02575107296137339,0.030042918454935622,0.03862660944206009,0.04291845493562232,0.047210300429184546,0.05150214592274678,0.055793991416309016,0.060085836909871244,0.06437768240343347,0.06866952789699571,0.07296137339055794,0.07725321888412018,0.0815450643776824,0.08583690987124463,0.09012875536480687,0.09442060085836909,0.09871244635193133,0.10300429184549356,0.1072961373390558,0.11158798283261803,0.7296137339055794,0.051520565860487394,0.8755364806866953,0.858387518650187,0.7081729263755089,0.5450827976201441,0.9656652360515021,0.3519497504098436,0.2017351581351655,0.7897179907531913,0.6437768240343348,0.48068669527896996,0.8669712096373114,0.3090128755364807,0.3905579399141631
0.0041841004184100415,0.008368200836820083,0.012552301255230124,0.016736401673640166,0.02092050209205021,0.025104602510460247,0.02928870292887029,0.03765690376569037,0.04184100418410042,0.046025104602510455,0.050209205020920494,0.05439330543933054,0.05857740585774058,0.06276150627615062,0.06694560669456066,0.0711297071129707,0.07531380753138074,0.0794979079497908,0.08368200836820083,0.08786610878661087,0.09205020920502091,0.09623430962343095,0.10041841004184099,0.10460251046025104,0.10878661087866108,0.7112970711297071,0.025122109206771586,0.8535564853556484,0.8117329878678593,0.6652894732235078,0.5062936573239263,0.9414225941422594,0.3180091384954745,0.17156562385112303,0.7447873811732987,0.6276150627615062,0.46861924686192463,0.8201011887046794,0.30125523012552297,0.3807531380753138
0.004149377593360996,0.008298755186721992,0.012448132780082988,0.016597510373443983,0.02074688796680498,0.024896265560165977,0.029045643153526972,0.03734439834024896,0.04149377593360996,0.04564315352697095,0.049792531120331954,0.05394190871369295,0.058091286307053944,0.06224066390041494,0.06639004149377593,0.07053941908713693,0.07468879668049792,0.07883817427385892,0.08298755186721991,0.08713692946058091,0.0912863070539419,0.0954356846473029,0.09958506224066391,0.1037344398340249,0.1078838174273859,0.7053941908713693,0.01661472770785627,0.8464730290456431,0.7966977152597235,0.6514694994920887,0.4937931509443708,0.9336099585062241,0.307071159243126,0.16184294347549114,0.7303076737659475,0.6224066390041494,0.46473029045643155,0.8049964704464455,0.2987551867219917,0.3775933609958506
4.452399784728522,4.342174110016764,4.223498621283765,4.096270333823107,3.9604022332314317,3.81582609573303,3.6624933870462613,3.329497815247282,3.149892693323965,2.9616697860030516,2.7650098234123064,2.5602185890148816,2.34776942946283,2.128431057865788,1.9034456855709438,1.6748963414909608,1.4464338091472175,2.9226277226363795,2.7031335366217,2.475616476396891,2.2408018149714732,2.6899366305012475,2.4495139956595393,2.2018054668040286,1.9481890930348071,1.706060258448658,1.1264518797927308,0.6909219422331447,0.5224960260790675,2.268740812225858,0.8792449266608539,1.0548203830386733,0.7512393063943097,0.7551371135017095,0.4846519532316903,0.9038967152321913,1.7687031901189143,0.9005499600758986,1.111853411705372,0.6967767212285958
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.624423109815691,-4.363535666336308,-5.375826991649159,-6.6966252018915675,-7.890652038374711,-10.388428680314398,-11.278032931645239,-12.195867692362906,-13.172596583599564,-14.125292758165187,-14.950823508733592,-15.74492243660444,-17.052989155779677,-17.45685129170407,-18.027640881712482
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,245,204,433,398,360,225,315,280,417,150,112,435,72,91
